,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE
2422,8.642,7.124,12.247,7.978,12.976,12.17,8.172,6.472,7.563,13.1,13.161,8.991,8.355,12.9,9.282,11.368,10.174,13.829,13.19,11.803,12.544,6.85,12.922,2.0,10.514
2423,12.345,15.572,18.004,13.182,15.457,17.117,14.277,12.248,13.987,14.916,13.469,10.909,11.033,15.909,13.499,16.41,14.752,15.464,16.004,16.733,17.424,10.672,13.536,2.0,14.475
2424,9.944,10.247,13.242,12.84,10.457,17.741,15.693,11.531,13.851,13.616,13.745,9.569,7.583,12.111,11.925,11.496,12.121,14.441,15.94,15.025,10.016,7.345,12.484,0.0,12.303
2425,7.809,12.171,11.515,8.443,10.858,14.382,14.854,9.408,11.016,13.308,13.091,9.249,5.826,12.001,9.264,12.135,14.104,13.423,15.847,15.163,11.778,6.176,12.27,0.0,11.482
2426,9.96,12.91,10.192,8.254,12.379,15.294,14.933,8.889,11.411,13.262,12.877,8.879,10.211,11.24,7.722,7.756,11.682,12.895,15.428,13.744,12.775,8.862,12.559,0.0,11.483
2427,4.972,7.897,14.035,9.998,12.695,13.312,13.036,11.201,14.568,12.101,13.225,9.37,10.234,12.506,10.067,8.526,12.747,14.899,13.976,11.003,12.529,6.506,11.035,1.0,11.323
2428,17.796,16.035,14.527,9.677,15.264,18.055,17.199,12.809,16.377,15.438,15.877,11.124,12.264,13.576,15.529,16.021,12.613,15.968,18.286,17.408,19.359,12.834,13.269,0.0,15.1
2429,7.786,10.295,11.632,10.36,12.619,16.403,13.165,10.165,8.13,13.486,12.354,9.49,5.839,10.471,10.41,8.932,11.832,14.312,13.678,10.338,12.771,7.82,10.665,2.0,10.998
2430,8.856,10.567,8.68,12.786,12.222,11.741,11.802,12.417,11.642,11.244,11.562,9.216,10.127,10.871,11.632,13.744,13.203,14.119,11.621,9.141,13.479,7.651,10.912,2.0,11.271
2431,11.069,7.08,10.231,10.131,11.913,14.485,9.364,10.246,7.526,11.805,10.369,6.63,9.087,9.77,9.311,8.679,9.9,14.358,12.588,16.806,9.249,6.337,10.134,1.0,10.307
2432,8.888,11.272,13.752,9.805,13.612,15.248,13.338,8.806,14.552,12.756,12.931,8.771,11.14,12.789,10.984,10.529,13.817,16.298,15.671,12.676,17.025,8.42,11.925,0.0,12.392
2433,6.592,8.853,5.116,11.025,10.575,12.808,8.313,8.018,6.287,13.587,12.467,9.414,9.47,12.489,9.615,8.714,14.253,13.035,14.002,11.472,6.08,7.67,14.05,2.0,10.17
2434,6.799,7.661,10.95,10.715,13.574,12.767,12.91,10.052,13.363,14.02,13.133,9.477,12.107,12.528,8.947,10.915,10.674,17.078,15.963,13.143,12.54,10.291,13.113,0.0,11.857
2435,11.309,13.77,14.735,15.417,13.676,16.133,14.053,10.26,14.427,13.012,12.75,9.518,9.822,12.631,12.924,16.297,13.42,15.519,14.246,18.007,16.372,10.181,12.7,0.0,13.53
2436,7.576,7.079,12.438,9.619,11.936,14.742,11.821,9.293,12.328,14.197,13.851,10.46,10.54,10.87,7.684,7.323,11.903,14.61,14.795,9.846,13.305,5.937,12.919,1.0,11.09
2437,7.118,9.902,14.771,8.047,13.198,15.423,10.866,11.144,11.458,14.395,13.308,9.027,9.907,14.201,9.714,11.498,13.174,16.127,17.713,9.511,13.145,8.347,13.248,0.0,11.967
2438,6.676,7.482,12.947,9.124,13.754,11.214,13.532,9.248,9.015,14.029,12.732,9.62,10.566,13.748,9.858,13.477,14.632,14.906,14.545,17.413,14.428,8.535,13.383,0.0,11.951
2439,4.957,10.011,11.489,8.77,13.764,15.381,12.976,13.504,13.777,13.327,14.225,8.344,7.472,13.84,10.503,12.242,10.963,13.982,15.351,14.294,13.671,7.198,12.661,2.0,11.857
2440,8.176,5.221,11.155,11.357,12.886,11.558,12.462,11.118,12.342,13.026,14.017,9.412,10.787,12.644,8.789,13.084,12.646,14.444,15.646,14.788,12.736,8.998,11.088,0.0,11.669
2441,6.689,15.533,9.156,7.493,11.823,13.585,11.403,11.315,12.558,12.124,11.212,8.983,8.777,9.974,9.982,10.04,10.668,13.993,9.615,14.003,9.232,9.156,11.582,1.0,10.822
2442,9.35,8.336,13.166,8.381,12.419,13.658,12.803,11.488,11.528,12.511,11.605,7.822,9.048,13.494,11.1,10.189,12.57,13.846,14.297,10.995,13.231,5.685,12.353,2.0,11.299
2443,8.696,7.02,11.807,7.687,12.613,12.079,8.345,6.438,7.924,13.454,13.496,8.822,8.757,12.832,8.906,11.353,10.819,13.933,13.044,11.803,12.724,6.926,12.247,2.0,10.51
2444,7.225,12.666,14.21,10.117,12.209,14.677,11.958,11.184,9.119,13.292,11.268,7.456,9.004,11.955,8.043,13.281,12.431,14.362,14.884,14.528,13.925,7.099,11.324,1.0,11.575
2445,13.181,14.584,12.933,9.958,13.153,16.454,12.467,10.778,14.627,11.814,12.346,8.802,6.522,9.496,10.574,14.482,12.78,14.332,13.759,9.133,14.314,10.054,11.45,0.0,12.087
2446,9.448,8.832,11.299,8.51,13.358,12.173,8.054,11.225,12.596,13.291,12.551,9.92,8.118,10.128,10.269,8.138,13.193,12.121,14.311,9.333,11.266,6.511,12.427,2.0,10.742
2447,5.344,10.444,11.98,8.843,13.408,15.822,12.666,13.634,13.538,13.123,13.74,8.716,6.623,13.468,10.18,12.335,10.688,14.426,15.144,14.356,12.941,6.85,12.674,2.0,11.78
2448,5.584,6.587,16.077,13.09,15.741,14.014,14.447,12.259,7.185,14.09,14.757,8.91,11.341,11.763,10.612,11.383,10.908,16.315,14.015,10.141,13.62,6.63,12.376,0.0,11.819
2449,7.068,5.482,9.161,9.603,8.432,12.458,9.756,7.417,5.7,13.816,13.887,7.541,9.283,9.758,8.832,8.927,9.591,12.574,10.396,10.023,10.62,4.613,13.724,2.0,9.507
2450,7.662,12.212,14.511,9.481,11.958,14.46,12.151,11.559,8.903,13.89,11.602,7.823,8.834,12.133,8.375,13.59,12.697,14.378,14.699,14.754,14.343,7.035,12.036,1.0,11.699
2451,5.342,10.242,11.069,7.662,10.959,13.813,10.517,10.541,8.861,12.716,11.246,7.5,6.853,11.067,8.035,9.028,10.069,13.887,13.493,10.354,11.724,5.864,12.62,2.0,10.15
2452,10.01,12.256,12.69,9.88,14.441,14.444,12.491,11.043,13.775,12.312,11.428,9.903,12.961,14.925,9.06,9.746,15.308,14.053,13.897,13.491,18.826,10.912,10.697,0.0,12.546
2453,4.688,6.602,10.26,9.447,11.626,11.907,8.064,10.745,6.969,14.144,13.001,7.254,9.555,11.076,7.262,8.422,9.753,11.402,14.269,13.688,8.781,5.9,13.404,1.0,9.923
2454,10.015,6.658,7.941,7.607,12.574,13.81,11.315,11.202,10.749,14.058,14.565,8.699,7.734,10.669,8.719,11.187,11.508,12.596,13.098,11.818,9.623,10.381,12.273,1.0,10.817
2455,12.876,9.889,15.755,9.478,14.383,16.503,14.232,10.278,11.644,15.1,13.787,11.315,10.6,13.972,11.305,12.825,12.53,14.916,15.889,13.129,16.398,9.756,13.371,0.0,13.041
2456,10.195,8.118,5.102,8.03,9.803,9.893,11.24,11.561,9.431,13.118,12.156,8.567,10.115,9.453,7.922,11.163,13.839,15.775,14.277,13.939,12.505,6.625,11.883,2.0,10.64
2457,5.209,5.053,11.433,7.904,8.677,13.919,12.917,10.66,14.314,12.299,11.879,7.128,8.618,11.164,6.431,6.876,11.292,11.005,10.487,13.513,5.152,5.727,11.469,1.0,9.701
2458,5.053,11.676,10.312,8.512,12.202,5.241,10.231,7.132,5.072,13.384,10.245,7.489,8.91,12.474,13.745,11.943,11.025,14.488,13.23,14.289,11.973,8.978,10.81,2.0,10.366
2459,10.714,14.811,14.562,10.586,12.15,16.586,12.826,11.627,13.426,11.511,13.595,11.522,11.873,14.547,12.623,14.094,12.884,16.494,14.609,15.36,14.426,10.596,12.82,0.0,13.228
2460,7.775,8.444,10.869,9.992,11.926,15.904,11.655,12.182,6.68,13.874,13.065,8.934,8.27,10.176,7.582,9.638,8.568,12.507,14.594,9.438,10.492,5.977,13.204,1.0,10.511
2461,5.039,10.783,10.675,8.115,10.372,13.183,10.377,9.941,9.165,12.57,11.905,7.958,7.352,11.154,8.45,8.935,10.05,14.112,13.607,10.019,11.752,5.994,12.677,1.0,10.182
2462,6.036,6.706,16.122,12.7,15.133,13.66,14.738,12.294,7.287,13.759,14.436,8.618,11.298,12.208,10.65,11.149,10.595,16.686,14.325,10.233,13.445,6.471,12.762,0.0,11.796
2463,8.196,5.481,8.231,10.27,10.258,9.002,6.443,8.272,7.323,12.748,12.786,5.038,6.715,12.752,7.137,9.591,10.626,11.729,14.32,10.986,6.583,5.362,10.203,2.0,9.133
2464,5.155,8.515,10.177,7.385,11.352,13.611,9.592,10.632,8.062,13.588,11.118,9.864,5.16,9.87,7.888,8.242,12.068,13.126,12.441,12.821,11.461,8.736,12.881,2.0,10.163
2465,18.72,12.528,14.355,9.266,14.684,14.22,15.976,11.793,12.226,12.511,12.496,10.225,12.301,14.836,14.433,13.903,14.948,15.745,15.697,14.61,17.296,8.229,11.399,1.0,13.582
2466,8.383,8.064,9.899,12.281,11.876,13.642,8.651,8.654,10.276,14.125,14.956,7.746,6.671,10.691,8.976,8.546,11.729,12.011,14.781,10.751,14.73,6.939,13.179,1.0,10.763
2467,7.617,7.496,12.08,9.771,12.954,14.904,12.639,10.096,11.916,13.86,14.124,10.937,10.271,10.946,7.961,7.757,12.311,14.468,14.617,10.087,13.231,6.219,12.53,0.0,11.252
2468,10.851,12.835,15.94,10.52,15.887,15.118,15.998,12.588,16.927,14.575,13.537,11.936,10.899,13.413,12.741,9.201,12.621,16.514,14.291,11.528,18.666,5.73,13.017,2.0,13.275
2469,19.25,12.791,14.035,8.64,15.073,14.581,15.316,12.187,12.16,12.808,13.491,10.934,11.761,14.614,14.019,14.172,14.683,16.004,16.066,14.593,16.969,8.854,11.727,1.0,13.684
2470,7.793,9.035,11.65,10.21,12.149,15.898,11.493,11.413,7.1,13.708,12.997,8.298,8.096,10.094,7.552,9.33,8.938,11.985,14.502,9.68,10.649,5.715,13.234,1.0,10.501
2471,10.118,10.237,10.297,8.512,12.632,13.588,12.809,11.328,13.143,9.309,12.055,6.548,7.591,13.42,9.162,12.633,12.11,16.059,12.238,12.427,13.279,8.683,12.323,0.0,11.326
2472,10.965,12.54,8.815,10.499,13.912,13.98,13.153,12.146,14.849,13.312,12.721,9.918,9.552,11.847,11.066,8.773,14.003,14.482,16.043,13.577,11.652,7.38,11.48,0.0,12.029
2473,7.863,7.639,12.018,9.976,13.068,14.888,12.491,9.788,11.96,14.169,13.855,10.246,10.557,11.293,8.078,7.855,12.071,14.491,14.836,10.042,12.767,6.027,13.013,0.0,11.261
2474,6.108,6.55,8.083,8.335,10.509,13.517,11.225,10.443,7.973,12.783,9.899,4.648,9.342,7.924,7.243,6.047,11.013,12.479,10.546,15.068,10.249,5.221,9.956,2.0,9.355
2475,5.829,4.843,10.499,10.995,12.437,13.666,12.562,11.213,12.559,13.576,13.573,8.321,7.738,11.698,9.091,10.092,13.368,15.207,13.348,12.683,10.296,6.859,12.977,2.0,11.019
2476,9.344,10.845,15.605,11.871,13.025,14.694,14.165,12.388,13.153,13.584,13.293,10.201,9.488,14.832,12.654,13.504,13.266,15.384,12.628,18.386,14.971,11.06,11.923,0.0,13.055
2477,9.491,5.166,9.574,11.068,10.775,12.518,9.712,10.292,11.222,12.148,11.724,6.727,5.464,10.12,7.724,9.566,8.8,11.412,13.395,12.773,6.685,6.958,11.73,1.0,9.785
2478,9.135,8.202,10.181,9.049,10.895,10.709,12.59,11.574,13.583,12.165,13.143,6.532,6.002,10.979,11.175,10.588,12.304,10.993,13.522,11.542,9.125,6.57,11.666,2.0,10.531
2479,8.687,11.544,13.625,9.721,13.321,15.66,12.892,9.336,14.339,12.798,13.11,8.672,10.255,13.116,11.298,10.713,14.166,15.846,15.88,12.425,17.012,8.678,12.191,0.0,12.404
2480,5.195,6.015,11.623,12.151,12.42,11.05,12.471,10.68,12.056,12.152,14.362,9.224,7.381,12.446,10.702,12.845,12.371,14.206,16.155,16.993,14.359,9.5,12.418,0.0,11.686
2481,17.987,15.564,14.565,9.757,15.572,18.066,16.7,13.26,16.4,15.764,16.374,11.903,11.958,13.526,15.473,15.482,12.49,15.797,17.888,17.408,19.185,12.915,13.559,0.0,15.113
2482,6.443,4.695,9.419,9.944,8.524,12.646,9.479,7.432,6.187,13.954,13.693,7.539,9.716,9.923,8.829,8.779,9.904,12.446,10.418,9.616,10.495,5.405,13.185,1.0,9.507
2483,9.291,4.761,9.567,10.615,11.721,10.524,10.359,7.372,6.383,12.514,13.936,7.799,8.962,10.334,8.868,16.451,12.165,13.723,13.453,14.235,13.303,4.846,13.795,0.0,10.651
2484,9.082,8.369,13.287,8.193,12.612,13.829,13.748,10.866,11.503,13.367,12.032,7.325,9.675,12.753,11.289,9.731,11.364,12.987,14.339,10.902,12.604,5.781,12.301,2.0,11.215
2485,7.39,9.347,5.222,13.254,9.815,8.919,9.666,13.511,10.235,14.366,14.89,8.836,10.978,11.122,9.605,7.276,11.269,15.273,12.308,12.279,11.85,8.053,14.408,2.0,10.864
2486,9.927,10.706,13.081,11.588,9.033,14.717,10.598,11.339,10.304,12.669,12.167,6.923,8.568,11.312,9.875,11.813,13.002,15.473,13.171,15.33,13.72,8.196,11.278,0.0,11.513
2487,4.792,6.005,11.775,11.803,12.004,11.179,13.15,10.513,12.274,12.601,14.819,9.037,7.127,12.541,10.876,13.276,12.859,13.78,15.61,16.951,14.133,9.412,12.269,0.0,11.686
2488,5.098,5.003,6.761,11.8,11.24,14.997,11.807,10.615,8.635,14.474,12.779,9.683,7.369,10.9,8.649,10.743,11.254,15.052,10.983,15.247,11.366,7.179,13.896,1.0,10.675
2489,7.805,6.774,10.896,12.312,11.147,13.933,12.377,10.342,10.013,12.868,12.532,10.252,9.32,11.327,10.229,10.027,10.974,14.705,14.422,12.271,12.051,7.938,12.206,1.0,11.162
2490,5.892,6.546,8.251,9.14,10.429,13.232,11.383,10.303,7.885,12.329,10.046,4.912,9.393,8.14,7.284,6.196,10.995,12.504,10.622,15.3,10.06,5.371,10.272,2.0,9.412
2491,6.205,8.111,12.456,10.807,12.394,16.129,15.36,13.875,14.544,12.269,10.652,12.942,12.236,9.759,10.873,10.058,13.525,13.707,13.28,10.332,10.898,8.654,13.445,1.0,11.848
2492,5.703,9.259,14.0,9.22,12.39,10.377,13.03,10.99,13.863,13.479,11.683,9.395,13.999,14.218,13.255,14.173,15.768,15.917,14.887,12.371,14.929,11.553,13.105,1.0,12.503
2493,12.391,11.487,12.516,8.93,14.344,15.079,13.283,13.434,12.309,12.811,13.216,10.526,10.834,13.446,8.4,9.618,11.955,13.551,12.134,10.504,12.785,8.53,12.398,2.0,11.934
2494,11.936,11.866,12.743,9.189,13.808,15.352,13.316,13.207,12.509,13.103,11.9,10.698,10.623,13.644,8.142,9.27,11.503,13.519,11.749,10.052,12.266,9.051,12.879,2.0,11.84
2495,8.576,5.284,8.412,7.352,10.133,11.619,8.935,10.879,9.598,11.601,10.88,8.939,11.11,10.376,6.921,6.796,10.451,13.053,11.357,10.111,10.232,5.197,11.709,2.0,9.545
2496,6.481,7.509,12.912,9.739,12.746,13.673,13.252,10.016,10.514,15.344,13.909,7.476,7.788,11.556,9.111,12.56,11.729,16.637,14.363,15.399,13.393,8.649,13.753,0.0,11.674
2497,11.807,10.561,15.854,9.819,14.236,14.453,13.951,9.792,13.282,13.885,13.799,11.31,10.461,12.795,10.309,17.079,13.536,15.379,14.379,11.171,13.351,10.213,14.535,0.0,12.868
2498,6.951,9.914,15.459,8.089,13.178,15.389,10.907,10.654,11.862,14.057,13.418,9.192,10.09,13.739,9.864,11.424,13.202,16.212,17.488,9.559,13.694,7.828,13.687,0.0,11.994
2499,4.814,10.541,11.461,7.513,10.659,13.572,10.038,10.393,8.839,12.943,11.386,7.366,6.974,11.474,8.505,9.239,10.061,14.298,13.559,10.415,11.601,5.955,12.515,2.0,10.179
2500,10.64,12.334,8.724,10.49,13.893,13.837,13.395,12.64,14.248,13.375,12.825,9.828,9.985,11.871,11.37,8.335,13.826,14.644,15.985,12.868,11.742,7.64,11.191,0.0,11.986
2501,9.177,11.935,13.378,10.439,13.47,15.458,13.017,9.066,13.869,12.539,12.534,8.809,10.857,13.077,11.555,10.124,13.681,15.736,15.511,12.812,17.127,8.537,11.743,0.0,12.367
2502,9.692,13.042,10.038,7.83,12.499,15.501,14.213,8.897,11.799,12.878,12.549,9.234,9.961,11.561,8.06,7.931,11.964,12.888,15.236,13.847,12.932,8.809,12.665,0.0,11.479
2503,5.531,8.724,8.955,8.077,11.556,9.717,8.485,10.097,10.914,14.191,13.668,9.24,9.314,9.942,10.763,9.674,11.57,12.497,14.81,11.712,13.787,7.139,11.727,1.0,10.526
2504,8.261,10.397,8.645,12.98,11.829,12.04,11.384,12.216,11.429,11.151,10.973,9.046,9.225,10.719,11.967,13.653,13.071,14.234,11.216,8.819,13.039,7.977,10.562,2.0,11.08
2505,10.189,9.79,13.932,5.917,12.489,10.217,12.007,12.636,16.056,12.302,9.218,10.464,11.194,11.936,7.399,5.373,13.114,11.306,8.618,8.867,11.751,7.113,8.428,2.0,10.449
2506,5.121,9.2,14.085,9.604,12.4,11.039,12.68,10.878,13.847,13.127,11.358,9.615,13.594,14.244,12.74,14.259,15.542,15.393,15.217,12.739,15.02,10.934,13.122,1.0,12.424
2507,8.201,7.157,10.083,12.075,10.964,14.016,12.207,10.19,10.64,13.289,12.216,9.798,9.308,11.186,9.999,9.253,10.819,14.332,14.331,11.992,12.335,7.961,12.419,1.0,11.077
2508,7.744,12.605,11.284,8.517,11.19,14.119,14.507,9.337,10.436,13.638,12.891,9.069,6.102,11.142,9.239,12.071,13.761,12.992,16.211,14.899,11.542,5.889,12.628,0.0,11.383
2509,10.857,12.368,8.665,10.638,13.953,14.18,13.249,12.457,14.641,13.572,12.977,10.047,9.576,11.608,11.473,8.637,14.035,15.235,15.615,13.88,11.371,7.488,12.225,0.0,12.119
2510,12.026,15.572,17.938,13.052,15.162,17.492,14.553,11.698,13.818,14.587,13.802,10.851,11.335,15.064,13.563,16.58,14.552,14.933,15.727,16.614,16.683,10.136,13.602,1.0,14.319
2511,5.356,6.561,11.839,10.216,11.967,12.879,15.799,11.191,12.189,15.114,13.398,8.594,7.102,10.579,7.043,8.652,10.114,12.04,14.25,9.948,7.453,7.188,13.426,1.0,10.561
2512,5.579,8.591,10.132,9.076,12.854,11.002,12.727,9.684,12.128,14.422,13.255,11.475,11.523,14.256,11.008,9.529,11.829,15.47,13.355,14.987,12.634,7.505,13.467,0.0,11.586
2513,8.945,5.152,8.064,7.15,10.103,11.923,8.499,11.067,9.679,11.443,11.502,8.504,10.892,10.553,7.54,7.216,10.524,13.006,11.52,9.443,10.448,5.411,11.971,2.0,9.589
2514,10.547,11.551,11.818,8.313,12.737,12.735,13.581,11.125,13.997,12.473,9.123,8.013,7.976,11.431,12.55,11.815,11.582,14.516,12.94,13.407,10.571,7.819,8.857,1.0,11.282
2515,17.372,15.647,14.637,9.592,15.581,18.088,17.351,12.715,16.102,15.646,15.821,11.656,12.229,13.42,15.245,16.102,12.315,15.033,17.67,17.232,19.383,12.661,13.294,0.0,14.991
2516,9.225,10.708,15.886,11.709,12.253,14.426,14.406,13.084,12.565,13.66,13.058,10.148,9.959,14.49,12.821,13.547,12.997,15.46,13.039,19.075,15.426,10.683,12.018,0.0,13.071
2517,6.669,5.041,8.945,9.855,8.172,12.771,9.828,7.039,6.117,13.413,14.121,7.159,9.639,9.626,8.3,8.582,10.089,12.676,9.929,10.061,10.312,5.073,13.317,1.0,9.423
2518,12.298,15.549,17.674,12.787,14.956,17.515,14.261,12.078,13.667,14.484,13.526,11.057,11.036,15.287,13.549,16.462,14.577,15.636,15.822,16.851,17.31,10.253,13.833,1.0,14.368
2519,13.023,9.717,16.426,9.667,14.729,16.373,14.278,9.95,12.055,14.932,13.562,11.15,10.926,13.992,11.615,12.589,12.301,15.287,15.481,13.256,16.477,9.477,13.278,1.0,13.067
2520,12.7,10.012,11.922,9.609,13.199,9.122,9.409,12.329,11.571,12.244,11.497,9.423,13.171,12.059,9.392,10.423,10.979,16.151,12.016,16.465,13.891,10.653,12.445,0.0,11.769
2521,4.784,6.763,10.219,8.424,11.199,11.695,7.961,10.342,7.14,13.287,13.204,7.501,9.422,11.492,7.149,8.243,9.987,11.296,14.214,13.353,8.619,6.103,12.98,1.0,9.799
2522,13.02,9.184,15.77,8.962,15.06,16.337,13.998,10.065,11.901,14.353,13.977,11.034,10.909,14.398,11.801,12.8,12.521,15.467,15.944,13.519,16.712,9.584,13.517,0.0,13.08
2523,12.998,8.492,5.312,7.664,10.878,16.383,12.224,12.731,14.573,13.713,12.647,7.719,9.157,10.102,8.204,7.11,9.945,11.286,11.794,11.566,9.548,5.048,11.611,2.0,10.465
2524,7.07,9.794,13.422,9.886,12.629,17.342,15.655,12.493,13.73,14.748,14.916,10.677,11.661,14.136,11.121,12.952,11.613,17.09,15.839,16.114,12.301,11.465,13.635,0.0,13.056
2525,8.521,7.927,10.174,12.25,12.047,13.242,8.673,8.795,9.986,14.18,15.54,7.974,7.104,10.573,8.996,8.515,11.867,12.308,13.932,10.777,14.687,6.895,13.018,1.0,10.782
2526,9.048,10.352,14.606,8.121,9.527,10.947,10.753,11.832,13.31,12.813,14.131,10.46,10.747,9.374,6.997,12.892,8.015,13.203,11.715,12.888,9.379,7.126,12.868,1.0,10.918
2527,10.167,10.262,13.02,12.082,8.937,15.62,10.843,10.945,10.92,12.659,12.743,7.506,8.908,11.956,10.129,11.574,13.613,15.135,13.468,16.002,12.924,8.721,11.173,0.0,11.709
2528,8.372,12.631,11.568,8.651,10.67,14.001,14.875,9.227,11.273,13.773,13.429,9.095,6.254,11.492,8.8,12.258,13.89,13.688,15.944,14.916,12.323,5.841,12.162,0.0,11.528
2529,10.348,5.535,11.577,9.221,10.449,12.974,9.932,11.039,11.67,12.844,12.339,8.49,10.535,12.651,9.804,10.574,12.534,14.14,15.538,10.79,13.556,10.05,12.776,0.0,11.277
2530,11.633,13.793,14.648,15.543,13.778,15.925,14.008,10.133,14.506,13.224,12.979,10.076,9.147,12.357,13.297,15.823,12.902,15.482,14.358,17.913,16.236,9.971,12.909,0.0,13.506
2531,6.613,7.273,12.276,8.861,12.844,13.444,13.353,10.084,10.835,15.46,14.215,7.338,8.18,11.608,9.511,12.361,11.597,16.423,13.841,14.657,13.4,8.688,14.187,0.0,11.611
2532,10.723,10.151,9.902,11.369,11.498,13.318,9.421,11.359,12.338,13.957,13.052,9.758,8.158,8.267,9.588,11.602,13.543,15.244,14.192,11.222,13.005,6.452,12.572,0.0,11.334
2533,5.949,8.55,5.201,11.072,11.189,12.998,8.133,8.505,6.66,13.922,12.471,9.648,9.37,12.713,9.856,8.757,13.498,12.466,14.396,11.708,5.959,7.218,13.554,2.0,10.165
2534,12.772,8.472,14.999,10.229,13.071,17.275,11.523,10.654,11.141,12.721,13.011,7.539,8.681,11.8,13.959,9.18,13.061,13.905,14.188,15.613,13.654,7.291,11.604,0.0,12.015
2535,7.994,8.307,11.299,9.611,11.926,15.6,11.367,11.346,6.835,13.754,13.376,8.764,8.511,10.206,7.915,10.003,9.041,12.947,14.482,9.465,10.656,5.941,13.125,1.0,10.542
2536,10.808,12.342,11.731,8.302,12.848,13.079,13.969,11.118,13.888,12.077,8.664,8.051,8.089,11.185,12.731,12.584,11.316,14.431,13.153,12.882,10.747,7.644,9.193,1.0,11.341
2537,6.321,10.165,11.304,8.083,10.738,11.057,11.165,9.018,10.213,14.78,14.465,9.926,10.284,11.49,13.81,11.595,13.103,16.604,14.715,11.023,11.414,9.006,14.777,0.0,11.524
2538,8.005,9.766,11.773,7.738,12.457,14.372,12.115,12.287,10.677,14.052,12.739,8.17,9.872,11.638,8.612,10.777,12.202,14.464,14.616,10.119,11.501,9.125,15.73,2.0,11.426
2539,10.279,12.067,12.94,9.545,14.244,14.446,12.888,11.262,13.587,11.909,10.68,10.069,13.636,15.204,8.965,9.533,14.499,14.766,14.091,13.227,18.572,11.229,10.904,0.0,12.545
2540,5.594,6.805,16.477,12.88,14.993,14.074,14.371,12.457,6.901,14.443,14.832,9.18,10.938,12.197,10.508,11.337,10.68,16.118,14.036,9.883,13.66,6.339,12.194,0.0,11.778
2541,10.15,11.811,12.76,9.727,14.154,14.411,12.406,12.091,13.741,12.606,11.201,9.813,13.663,14.996,8.943,9.829,14.283,14.383,13.661,13.137,18.505,11.517,10.823,0.0,12.548
2542,5.41,9.438,13.842,8.549,12.911,10.962,12.364,10.767,13.487,13.455,12.079,10.234,13.786,13.987,12.951,14.036,15.907,16.043,14.801,12.963,14.465,11.443,13.057,1.0,12.475
2543,10.191,9.233,10.725,7.882,14.778,13.246,14.907,11.714,7.398,11.941,14.066,7.192,10.826,9.421,13.108,13.964,13.167,14.667,15.549,13.555,12.187,11.984,12.378,0.0,11.916
2544,5.089,6.642,9.2,8.259,13.564,10.612,13.928,12.737,12.485,14.249,13.972,9.956,10.535,11.661,8.062,10.214,14.1,16.129,16.502,12.371,10.314,10.299,12.89,0.0,11.468
2545,9.313,9.034,11.515,8.122,13.191,11.884,8.478,11.24,12.343,13.074,12.142,9.298,6.731,10.93,10.178,7.49,12.714,12.501,14.758,9.688,11.547,7.093,12.127,2.0,10.669
2546,6.08,7.568,9.897,10.848,11.915,15.074,12.518,9.728,10.831,15.043,13.311,8.375,8.636,9.28,9.439,14.372,11.124,14.424,13.941,15.066,12.388,7.286,11.197,0.0,11.232
2547,13.25,8.714,9.856,12.335,11.799,17.255,12.525,12.394,12.447,12.473,11.756,8.594,9.016,11.006,11.343,14.874,12.828,15.875,14.016,18.098,14.697,10.261,11.033,0.0,12.454
2548,9.566,5.228,10.494,10.251,12.145,10.862,10.413,7.215,6.352,13.032,14.23,8.028,9.633,10.623,8.872,16.23,12.186,13.514,13.715,14.535,13.9,5.468,13.428,0.0,10.866
2549,5.118,6.622,11.232,8.759,9.811,14.685,11.382,10.2,12.459,12.911,12.75,6.547,9.613,13.518,9.693,9.154,11.02,14.204,14.81,12.597,11.547,5.489,12.133,1.0,10.707
2550,7.011,7.323,12.556,8.628,12.897,11.824,13.301,9.826,8.649,13.425,13.22,9.743,10.914,14.278,9.832,13.197,14.218,14.728,14.823,17.764,14.022,8.345,13.21,0.0,11.901
2551,6.092,10.586,8.508,11.129,10.934,14.226,12.936,14.273,14.364,12.323,12.788,8.896,9.667,11.576,9.8,12.03,12.93,13.501,12.202,13.958,11.243,7.432,13.21,1.0,11.504
2552,13.774,11.536,11.23,9.241,13.962,15.105,11.55,12.473,10.545,13.768,13.784,10.306,10.087,15.072,12.76,16.977,13.641,17.137,15.172,17.538,14.76,11.614,13.271,0.0,13.274
2553,8.164,5.154,11.368,11.493,12.958,11.195,12.357,10.966,11.989,13.065,14.165,8.712,10.656,13.326,9.044,13.194,12.508,14.112,15.445,15.804,12.694,8.582,11.302,0.0,11.663
