,ANALYSE 1,ANALYSE 2,ALGEBRE 2,PROCE FABRIC/DESSIN TECHN,ANALYSE DES CIRCUI /OPTIQ,ALGEBRE 1,CHIMIE,ELECTRICITE,THERMODYNAMIQUE,LANGUES,TECHNI D'EXPRESS & COMMU1,Mécanique du point,ELECTROMAGNETISME,ELECTRONIQUE,ANALYS NUMER /PROB & STAT,ALGORITHMIQUE & PROGRAMMA,BASE DE LA CONCEPTION,TECHNO/METALL ET THERMO,TECHNI DOC /PROD DOC/ENTR,DAO ET OUTILS DE MATLAB,ALGEBRE 3,MECANIQUE DU SOLIDE,TECHN D'EXPRE ET DE COMM,FILIERE,MOYENNE,OUTPUT
1402,13.035,11.629,9.966,8.237,10.714,12.599,8.094,8.486,12.595999999999998,11.281,11.397,8.443,6.82,10.288,10.859000000000002,11.142,10.07,12.408,14.720999999999998,10.715,13.136,9.44,11.390999999999998,1.0,10.759,11.785
1403,12.132,10.523,15.973,9.724,13.989,14.302,14.233,9.524,13.458,14.186,13.68,11.038,10.304,13.316,10.577,17.002,12.98,15.238,14.102,11.758,13.738,9.992,14.422,1.0,12.878,13.343
1404,9.19,10.987,15.413,11.82,12.761,14.754,14.015,12.894,13.095999999999998,13.297,12.716,10.232,8.775,15.186,12.786,13.654000000000002,12.944,15.344,12.81,18.605,15.388,10.905,12.067,0.0,13.028,13.299
1405,7.047999999999999,6.92,11.361,7.308,12.470999999999998,10.553,7.707999999999998,11.406,10.004,12.751,12.1,10.605,8.837,10.019,8.804,9.981,10.175,12.007,13.811,9.201,10.648,5.763,11.355,2.0,10.036,12.564
1406,17.394000000000002,15.687,14.403,9.39,15.758,18.443,17.416,12.758,16.294,15.622,15.851,11.262,12.035,13.782,15.454,16.212,12.558,15.869000000000002,18.249,17.672,18.943,12.632,13.484000000000002,0.0,15.094,15.048
1407,5.169,9.685,14.199000000000002,9.177,12.868,11.023,13.13,10.803,13.404000000000002,13.453,11.802,9.454,14.033,13.795,12.698,14.315,15.675,15.805,15.408,12.488,15.146,10.688,13.485,1.0,12.509,13.583
1408,5.733,4.93,10.626,11.132,12.804,13.276,13.033,11.206,12.616,13.309,13.966,8.118,7.792000000000002,12.089,8.918,10.432,13.435,15.011,13.491,12.475,10.483,7.171,13.068,2.0,11.092,12.121
1409,7.601,7.307,12.345,10.083,12.294,14.606,12.699000000000002,9.531,11.91,14.164,13.786,10.684,10.341,10.849,8.307,7.492000000000001,12.276,14.645,15.271,10.014,13.484000000000002,5.872000000000001,12.697,0.0,11.229,12.84
1410,8.234,8.414,9.674,11.948,12.21,13.178,8.839,8.663,10.259,13.86,15.273,7.869,6.874,10.014,9.498,8.345,12.026,12.167,14.65,11.108,14.745,7.342,12.465,1.0,10.768,11.584
1411,6.207999999999998,8.491,10.827,10.653,14.048,14.038,12.019,10.184,10.48,12.017,12.585,6.502000000000002,9.903,12.768,10.298,13.651,12.027,15.692,15.584,16.94,11.253,10.025,11.895,0.0,11.656,12.123
1412,9.852,11.664,13.672,11.787,12.857,17.309,10.635,11.419,11.7,12.821,12.905,10.628,9.317,13.376,9.867,10.361,11.802,13.14,12.413,15.255999999999998,14.538,10.654000000000002,12.233,0.0,12.183,13.484000000000002
1413,7.184,12.249,13.2,10.0,12.123,16.151,12.37,11.51,14.703,12.423,12.965,9.063,9.808,11.378,10.903,9.48,12.311,16.542,11.783,9.077,12.932,6.537000000000001,14.18,1.0,11.69,12.668
1414,6.359,8.658,12.871,9.996,13.117,12.216,9.201,11.52,12.754,13.276,11.416,9.169,8.696,11.757,10.405,10.465,12.306,13.976,13.098,14.474,12.476,7.9929999999999986,11.716,0.0,11.214,12.004
1415,14.715,8.179,15.515,10.064,13.621,18.043,12.01,12.996,12.521,12.326,13.371,12.130999999999998,10.048,14.963,12.51,16.217,14.389,15.656,15.553,16.82,11.164,10.784,12.970999999999998,1.0,13.329,14.387
1416,12.248,12.53,16.566,7.615,13.87,16.805999999999994,11.84,11.609000000000002,13.005,12.44,11.815,9.684,11.378,14.34,12.389,11.722,14.135,14.079,12.198,10.630999999999998,13.375,8.245,11.904000000000002,0.0,12.366,13.335
1417,10.132,11.919,13.591,9.783,12.872,15.189,14.427,9.971,13.12,12.45,12.17,9.131,9.491,12.773,10.886,12.038,13.717,14.064,14.118,13.206,13.64,10.286,11.46,1.0,12.193,13.598
1418,8.597999999999999,5.176,7.849,7.228,9.903,11.56,8.45,10.419,9.905,11.603,11.434,8.115,10.957,10.14,6.831,6.539,11.081,12.286,11.204,9.629,10.09,5.227,11.399,2.0,9.375,11.583
1419,9.007,10.475,14.757,7.949,9.814,11.905,11.423,12.318,13.251,13.214,13.529000000000002,10.711,9.924,9.489,7.432,13.14,7.805,12.837,11.341,12.522,9.264,7.576,12.681,1.0,10.972,12.044
1420,6.607,15.444,9.282,7.687,11.77,13.694,11.493,10.709,12.771,12.16,11.224,8.73,9.022,10.613,10.017,10.313,10.087,14.065,9.503,14.066,9.153,8.922,11.645,1.0,10.825,11.653
1421,11.665,14.884,17.24,7.322999999999999,13.300999999999998,16.474,14.686,12.327,14.866,12.694,13.937,11.81,10.079,10.765999999999998,10.972,10.181,9.833,13.972,14.999,9.734,16.833,9.847,11.847,0.0,12.62,12.327
1422,9.839,13.071,10.291,7.386,12.362,15.129,13.985,8.927,11.606,13.114,12.8,8.827,9.921,11.186,7.602,7.45,11.6,12.376,15.36,13.550999999999998,12.665,8.083,13.207,0.0,11.319,13.377
1423,13.805,14.048,14.390999999999998,10.302,15.348,17.471,12.222,13.227,11.75,12.75,10.889,11.842,10.594,14.823,12.947,11.455,12.563,16.305,14.729,17.271,13.859000000000002,10.941,11.838,1.0,13.277,13.724
1424,10.127,12.235,15.038,15.406,15.066,16.692,15.134,11.705,15.629,14.186,12.927,11.154000000000002,11.174,15.119000000000002,10.403,12.383,15.794,17.008,16.614,16.777,15.236,9.689,13.336,1.0,13.862,14.974
1425,6.971,8.777000000000001,10.478,8.969,11.042,13.164,12.998,9.985,11.265999999999998,13.228,11.899,9.327,9.024,11.383,8.333,9.119,10.33,12.526,14.107,12.819,10.067,5.194,12.093,2.0,10.569,10.949000000000002
1426,5.295,5.101,6.841,11.515999999999998,11.179,14.858,12.073,10.817,8.481,14.436,12.534,9.712,7.475,10.677,8.892999999999997,11.041,11.438,14.546,10.9,14.659,11.824000000000002,7.224,13.568,1.0,10.656,11.277
1427,6.926,9.55,15.026,8.207,13.004,15.592,10.882,11.072,11.638,13.884,13.625,9.481,10.023,14.133,9.713,11.038,13.276,16.415,17.352,9.433,13.745,8.025,13.704,0.0,11.989,13.431
1428,5.206,6.728,10.51,8.801,11.174,11.824000000000002,7.9460000000000015,10.748,7.394,13.59,12.939,6.733,10.003,10.769,6.997000000000001,8.363,10.139,11.064,14.188,13.448,9.036,6.242000000000001,13.244000000000002,1.0,9.873,9.308
1429,7.23,4.794,11.292,9.397,12.125,11.303,10.87,9.84,15.039,13.554,15.583,9.012,6.537000000000001,11.524,11.325,7.837999999999999,12.683,13.682,15.405,13.003,13.989,7.54,14.048,0.0,11.201,12.795
1430,6.533,13.182,10.678,10.132,11.739,13.736,14.81,9.725,8.14,13.343,12.274,10.958,7.082000000000002,11.693,10.758,12.065,10.496,13.909,13.83,14.557,11.893,6.9620000000000015,11.977,0.0,11.325,12.342
1431,5.869,11.698,15.603,12.056,11.861,15.811,13.696,12.031,15.129,13.083,12.612,11.655,9.431,13.618,9.327,10.316,11.702,13.909,14.437,14.254,13.317,7.992000000000001,13.053,1.0,12.281,13.383
1432,9.831,5.167999999999998,9.751,10.495,11.821,10.969,10.749,7.186,6.155,12.424,13.988,8.448,9.109,10.528,8.648,16.659000000000002,12.193,13.873,13.94,14.451,13.775,5.1560000000000015,13.447,0.0,10.816,12.46
1433,7.955,7.146,10.446,11.863,10.69,13.733,12.298,9.942,10.549,12.612,11.4,9.75,9.097,11.094,10.367,9.606,11.072,14.719,14.597,12.149,12.407,8.283999999999999,12.169,1.0,11.041,11.675999999999998
1434,9.316,8.695,9.396,7.475,11.299,10.335,10.356,12.87,7.9860000000000015,12.135,11.765,9.235,11.601,11.72,7.61,5.4670000000000005,10.31,11.622,12.26,11.021,5.145,8.18,11.47,1.0,9.881,12.302
1435,6.839,7.6720000000000015,5.464,8.456,11.915,14.709,10.550999999999998,12.097,10.69,12.772,11.852,9.192,8.324,8.859,8.776,7.7189999999999985,10.548,13.802,11.847,9.201,9.004,7.62,12.638,2.0,10.024,11.656
1436,6.225,8.467,13.412,9.77,13.419,12.175,8.835,11.636,12.481,13.319,12.07,9.407,8.812000000000003,11.987,10.821,10.321,11.685,13.611,13.004,13.817,13.041,8.586,11.53,0.0,11.236,11.939
1437,13.358,8.895,9.802,12.697,12.089,16.822,12.435,12.059,12.61,11.944,11.339,8.755,9.436,10.835,11.188,15.361,12.931,15.35,14.175999999999998,17.919,14.79,9.806,11.115,1.0,12.422,13.318
1438,10.618,10.022,13.983,6.1110000000000015,11.944,10.542,12.059,13.166,16.958,12.46,9.057,10.894,10.688,11.952,6.989,5.222,13.35,12.032,8.597999999999999,9.179,11.521,7.042000000000002,8.571,2.0,10.563,10.714
1439,7.095,9.777,15.453,8.299,13.043,15.765999999999998,10.98,10.992,11.442,13.66,13.446,9.35,10.106,13.871,9.553,11.139,13.458,16.298,17.348,9.962,13.666,7.853,13.955,0.0,12.022,13.843
1440,10.728,5.4910000000000005,11.612,8.283,10.629,13.052,10.309,10.408,11.977,12.421,12.107,8.757,10.544,12.674,9.949,10.934,12.476,14.327,15.806,10.938,13.878,10.009,12.448,0.0,11.294,12.741
1441,7.411,6.849,11.555,6.94,12.328,10.594,8.141,10.736,10.084,13.871,11.897,10.742,9.09,10.002,8.968,10.02,9.656,12.214,14.124,8.777000000000001,10.562,5.924,11.34,2.0,10.079,11.656
1442,5.85,4.834,8.333,6.716,9.418,10.803,9.881,11.918,8.902999999999997,14.109000000000002,14.09,8.218,5.9220000000000015,8.362,6.024,8.314,10.523,11.384,14.132,7.463999999999999,9.13,4.876,13.042,2.0,9.228,12.003
1443,7.962999999999999,5.138,8.44,10.493,10.424,9.905,6.332999999999998,8.612,7.973,12.559,12.88,5.4270000000000005,7.2429999999999986,12.17,7.582000000000002,9.485,10.534,11.937,13.899,11.08,6.023,5.789,9.933,2.0,9.21,8.359
1444,9.457,9.051,9.727,7.449,11.475,10.339,10.607,12.704,8.033999999999999,12.211,11.966,10.011,11.32,11.601,7.835,6.247999999999998,9.834,11.428,11.961,11.068,5.4110000000000005,8.628,11.235,1.0,9.983,12.268
1445,13.550999999999998,9.832,11.929,9.152,12.931,9.372,9.085,12.288,12.249,12.025,11.328,9.202,13.126,11.993,9.247,10.611,11.568,16.238,11.951,16.612000000000002,13.474,10.629,12.844,0.0,11.793,13.177
1446,9.015,5.77,10.016,10.686,9.066,11.438,9.902,11.640999999999998,7.167999999999998,12.913,13.059,9.187,7.582000000000002,9.843,8.925,10.873,9.384,13.720999999999998,12.043,12.683,7.862999999999999,3.687,13.166,2.0,9.984,11.501
1447,7.92,7.575,12.44,9.72,13.04,14.845,12.545,9.743,11.783,13.902,13.985,10.706,9.883,10.896,8.595,7.951,12.622,14.387,14.742,10.661,12.999,5.902,12.628,0.0,11.281,12.786
1448,13.873,13.771,19.466,10.465,15.479,19.428,16.733,12.132,16.254,14.42,12.685,11.493,12.422,16.154,14.461,16.94,16.209,16.13,16.018,17.471,17.551,12.104,13.776,0.0,15.019,15.35
1449,9.367,5.09,9.59,10.848,11.873,10.682,10.927,7.09,5.6110000000000015,12.915,14.192,7.812,9.197,10.505999999999998,8.468,16.256,12.398,14.02,13.453,14.567,13.878,5.409,13.763,0.0,10.779000000000002,12.644
1450,5.4510000000000005,7.537000000000001,12.074000000000002,10.869000000000002,11.906,16.311,15.486,13.524,14.716,12.367,10.379,12.69,13.046,10.177,10.069,9.534,13.615,13.649,13.296,9.838,11.378,8.221,13.383,1.0,11.718,12.584
1451,12.82,15.707,17.735,12.908,15.373,16.754,14.402,11.672,13.848,14.431,13.78,11.161,11.467,14.772,12.986,16.399,14.557,15.666,15.842,16.590999999999998,17.104,9.578,13.305,1.0,14.298,14.7
1452,6.5920000000000005,7.521,5.613,8.737,12.504,14.497,10.425,11.997,10.425999999999998,13.165,11.927,8.568,8.96,9.341,8.978,7.577000000000001,10.597,13.546,12.505,9.611,8.977,7.074,12.553,2.0,10.073,11.734000000000002
1453,7.254,4.8039999999999985,11.466,9.278,12.186,11.773,10.817,9.949,14.281,13.948,15.609000000000002,9.783,6.473,11.282,11.347,8.103,12.819,14.162,15.5,13.689,14.133,7.247000000000001,14.036,0.0,11.302,12.4
1454,5.754,8.774,7.29,12.419,10.595999999999998,13.422,11.193,12.456,11.36,12.703,12.966,7.997999999999998,6.874,11.029000000000002,8.899,5.2810000000000015,12.023,10.619000000000002,14.109000000000002,13.835,11.598,7.298999999999999,11.444,1.0,10.432,11.915
1455,8.097999999999999,6.835,10.304,12.281,10.992,13.845999999999998,12.486,10.072,10.198,12.573,12.615,9.359,9.162,10.873,10.338,9.949,11.138,14.621,14.05,12.076,12.065,7.677,11.968,1.0,11.025,11.489
1456,6.687,10.52,11.392,6.806,11.754,10.424,10.474,9.705,11.05,11.644,11.691,10.21,9.719,9.413,9.988,10.648,12.624,14.503,12.767,16.749000000000002,14.390999999999998,9.896,12.194,1.0,11.098,14.273
1457,13.021,14.403,12.943,10.162,13.544,16.761,12.367,10.762,14.397,12.528,11.955,9.037,7.138,9.519,10.497,15.14,12.882,14.544,14.022,9.215,13.865,10.245,11.86,0.0,12.209,13.351
1458,12.175999999999998,12.861,16.502,7.405,13.657,16.942999999999998,12.227,10.981,12.715,12.324000000000002,12.147,10.156,11.648,14.251,12.433,11.555,13.738,13.865,12.546,10.518,13.432,8.436,11.797,0.0,12.361,12.953
1459,12.951,14.559,13.287,10.032,13.390999999999998,16.564,12.723,10.76,14.477,11.929,12.332,9.225,7.451,9.057,10.666,14.441,12.88,14.161,14.191,8.962,14.511,9.768,11.61,0.0,12.171,13.634
1460,9.067,8.853,11.296,8.43,13.045,12.425,8.842,10.93,11.894,13.053,12.755,9.59,7.427,10.114,9.976,7.652,12.746,11.658,14.177,9.548,11.483,6.87,12.086,2.0,10.605,10.899
1461,5.562,4.569,8.299,7.143,9.058,11.165,10.26,11.729,9.217,14.003,14.281,7.19,6.153,8.117,5.687,8.252,10.807,11.899,13.585,7.327000000000001,8.457,4.996,12.683,2.0,9.15,12.053
1462,6.006,9.608,13.792,9.585,12.866,11.254,12.93,10.601,13.425,13.36,11.911,10.126,13.815,14.518,12.696,14.248,15.139,15.466,14.674,12.602,15.380999999999998,11.073,13.401,1.0,12.542,13.267
1463,9.115,8.413,13.031,8.249,12.813,14.225,12.78,11.297,10.928,12.96,12.345,7.354,9.615,13.201,10.563,9.578,11.839,13.808,14.255,10.928,12.316,6.17,12.005,2.0,11.208,12.965
1464,11.023,12.99,15.988,11.322,15.824000000000002,15.419,16.164,12.845,16.903,14.416,13.896,11.497,10.995,13.317,13.952,9.283,11.869000000000002,16.883,14.031,11.509,18.963,6.013,12.932,2.0,13.393,14.661
1465,5.04,8.789,12.369000000000002,7.558,12.526,12.854,11.23,9.156,10.504,13.513,11.513,9.997,10.253,11.033,10.366,10.517,11.537,12.611,14.663,10.675999999999998,11.34,5.441,11.998,2.0,10.673,11.763
1466,7.0379999999999985,7.883999999999999,11.201,10.609000000000002,12.853,13.013,12.956,9.736,13.344,14.371,13.099,9.417,12.38,12.588,8.751,10.439,10.956,16.954,16.206,13.314,12.178,10.322,13.152,0.0,11.859000000000002,13.69
1467,7.045,5.577000000000001,11.630999999999998,9.43,12.027,11.524,11.095,9.716,14.622,13.778,15.588,9.872,6.825,11.613,11.334,7.633999999999999,13.074000000000002,14.039,15.375,13.123,13.953,7.604,13.563,0.0,11.306,12.56
1468,5.1560000000000015,6.289,11.974,11.844,12.447,11.076,13.304,10.218,12.291,12.364,14.058,8.995,6.635,12.095999999999998,11.135,13.245,12.289,13.415,15.849,16.791,13.94,9.515,12.277,0.0,11.617,12.41
1469,11.96,12.314,16.14,7.92,13.887,17.043,11.786,11.344,12.856,12.542,11.595999999999998,10.272,11.682,14.035,11.98,11.555,13.656,13.874,12.29,10.739,13.217,8.79,11.704,0.0,12.312,13.294
1470,6.3660000000000005,8.238,10.890999999999998,11.407,13.419,13.765,12.388,9.706,10.103,12.225,12.269,6.4510000000000005,10.27,12.715,10.397,13.937,11.591,15.435,15.685,16.867,11.168,9.758,11.879,0.0,11.606,12.261
1471,12.919,15.007,12.745,10.009,13.22,16.605,12.782,10.947,15.175,11.992,11.915,8.763,6.651,9.84,10.544,14.901,12.572,14.7,14.405,8.966000000000003,13.928,9.808,12.009,0.0,12.191,13.538
1472,7.5139999999999985,7.165,12.15,9.996,12.015,14.715,12.329,9.954,12.130999999999998,14.124,13.808,10.43,10.034,11.029000000000002,8.363999999999999,7.65,12.084,14.513,14.47,10.254,13.223,5.885,12.102,0.0,11.128,13.113
1473,17.285,15.682,14.88,9.622,14.991,18.265,17.35,12.951,15.712,16.125999999999998,15.630999999999998,11.459,12.027,13.666,15.479,16.247,12.292,15.574000000000002,17.878,17.84,19.324,12.722,13.357,0.0,15.059,15.179
1474,7.9129999999999985,10.222,11.709,10.117,12.238,16.385,13.143,10.296,8.355,13.268,12.736,9.373,6.327000000000001,10.446,10.698,8.835,11.716,14.064,13.545,10.039,12.979,7.387,10.839,2.0,10.984000000000002,11.658
1475,5.358,10.19,10.705,7.744,10.604,13.764,10.183,10.247,9.118,12.568,11.604,7.745,7.3820000000000014,10.998,8.238,8.782,10.623,14.069,13.098,10.09,12.245,5.7120000000000015,12.557,2.0,10.158,10.145
1476,4.882,8.919,10.288,7.534,11.402,13.724,9.218,10.503,8.179,13.728,11.511,9.32,5.691,10.077,7.3,7.686,11.823,12.9,13.186,13.112,11.71,8.996,12.731,2.0,10.192,12.361
1477,9.272,10.464,14.649,8.71,10.279000000000002,11.415,11.566,13.123,13.347,13.1,13.622,10.285,10.624,9.347,7.5379999999999985,13.017,8.064,13.031,11.741,12.7,9.231,6.8820000000000014,12.865,1.0,11.081,12.571
1478,4.975,10.118,12.004,8.977,13.361,15.356,12.48,13.002,13.768,13.799,14.476,8.3,7.4220000000000015,13.792,10.43,12.928,10.535,14.066,15.542,14.028,13.273,7.358,12.934,2.0,11.866,14.05
1479,7.295,9.984,11.638,10.018,12.037,16.703,12.566,10.094,8.12,13.54,12.487,9.635,6.535,10.617,10.369000000000002,8.936,11.806,14.009,13.707,10.274,12.649,7.3679999999999986,10.568,2.0,10.911,11.832
1480,9.352,8.537,11.774,8.698,12.841,11.792,8.216000000000001,11.012,12.139,13.283,12.512,9.327,7.295,10.512,9.724,7.922999999999999,12.659,12.025,14.362,9.503,11.629,7.006,11.77,2.0,10.604,11.401
1481,5.265,10.309,11.481,8.738999999999999,13.643,15.573,13.071,13.341,13.298,12.655,14.267,8.85,7.041,13.306,10.415,12.054,10.939,14.177,15.521,14.204,12.92,6.959,13.185,2.0,11.792,14.323
1482,12.246,13.128,11.828,8.204,13.084,16.625,11.38,9.247,11.592,12.918,13.074000000000002,10.765999999999998,6.91,10.697,12.954,11.712,13.292,14.296,15.797,17.56,14.041,9.0,10.86,1.0,12.226,13.787
1483,8.136000000000001,9.306,11.601,7.947999999999999,12.069,14.357,12.663,12.154000000000002,11.047,14.483,13.4,8.068999999999999,10.106,11.447,8.461,10.69,12.466,14.074000000000002,14.455,10.623,11.654000000000002,9.035,15.557,2.0,11.47,11.851
1484,7.022,7.832000000000002,11.137,10.782,13.593,12.732,12.8,9.998,13.549,13.456,13.218,9.618,11.777,12.607,8.68,10.679,10.594,16.829,16.18,13.228,12.275,10.254,12.662,0.0,11.804,13.543
1485,17.730999999999995,15.785,14.494000000000002,9.508,15.097,18.328,17.083,13.074000000000002,16.182000000000002,15.752,15.878,11.171,12.5,13.455,15.548,16.090999999999998,12.531,15.812,17.895,17.776,18.652,12.579,13.378,0.0,15.057,14.842
1486,12.861,9.28,9.619,12.559,12.378,16.686,12.851,12.143,12.438,12.54,12.071,8.423,9.416,10.843,11.61,15.464,12.273,15.800999999999998,14.401,17.820999999999994,15.009,9.736,11.071,1.0,12.491,13.015999999999998
1487,7.99,12.023,12.868,10.836,12.357,13.488,11.695,12.795,13.361,14.417,13.594,9.867,8.345,13.697,12.92,11.001,12.23,16.25,15.985,13.882,11.642,9.326,12.236,0.0,12.296,13.224
1488,4.6610000000000005,5.255,11.537,8.195,8.801,13.507,13.154000000000002,10.767,14.486,12.502,11.632,7.114,8.646,10.113,6.627000000000002,7.157,11.556,11.397,10.658,13.664,4.938,5.43,11.209,1.0,9.696,6.876
1489,8.144,10.237,12.505999999999998,13.372,13.193,13.917,10.962,8.764,13.592,14.318,13.828,8.377,9.59,12.216,10.356,10.927,13.211,14.158,14.588,11.608,12.328,8.77,13.628,1.0,11.852,13.065
1490,5.186,7.112,10.757,8.993,10.205,14.148,11.621,10.127,12.752,12.811,12.845,6.289,9.237,13.668,9.649,8.937000000000003,10.965,14.366,14.318,12.753,11.356,6.134,12.42,1.0,10.724,13.348
1491,10.355,12.077,14.944,15.465,14.687,17.05,14.75,12.017,15.618,13.630999999999998,12.558,11.452,11.219,16.072,9.686,12.567,16.309,17.422,16.452,16.636,14.71,9.761,13.212,1.0,13.854,15.104
1492,7.765,7.468,11.264,6.876,12.499,10.757,7.629,10.942,10.376,13.098,11.674,10.470999999999998,8.846,10.087,8.649,9.986,9.453,12.163,13.630999999999998,8.808,10.45,6.104,11.481,2.0,10.021,11.722
1493,5.107,6.589,10.335,10.441,10.681,10.69,12.175,10.932,8.482999999999999,12.969,12.302,8.74,10.639,11.836,8.587,11.936,11.409,14.873,14.831,12.833,11.446,7.146,12.664,2.0,10.767,11.96
1494,10.797,11.544,11.902,8.328,13.017,13.017,14.21,10.87,14.039,12.405,8.998,7.6789999999999985,8.102,11.768,12.267,12.005999999999998,11.095,14.228,13.617,13.427,10.68,7.872999999999998,9.539,1.0,11.366,12.417
1495,13.642,11.303,11.458,9.834,14.278,15.207,11.777,12.567,10.44,13.995,13.691,9.984,9.747,15.086,12.307,16.901,13.802,17.064,15.32,17.679000000000006,14.972,11.628,13.626,0.0,13.318,15.130999999999998
1496,10.390999999999998,7.491,7.813,7.602,8.127,12.114,11.161,11.826,11.077,13.989,13.519,8.039,9.122,10.362,10.795,8.847999999999997,11.678,14.537,11.711,13.553,9.329,7.69,12.679,1.0,10.585,12.231
1497,11.126,7.278,10.501,9.722,11.481,14.696,9.21,9.94,7.242000000000001,11.682,10.433,6.126,9.188,9.774,9.129,8.407,9.88,13.692,12.411,17.000999999999998,9.04,5.775,10.390999999999998,1.0,10.179,8.698
1498,6.5710000000000015,7.006,9.583,11.146,12.707,10.665,11.228,10.5,10.047,14.159,12.942,5.871,7.292999999999998,8.437000000000001,8.229,8.702,11.05,14.237,13.849,14.58,8.818999999999997,5.3279999999999985,14.493,1.0,10.324000000000002,12.172
1499,15.380999999999998,8.474,15.647,9.875,14.042,17.528,12.539,12.833,12.251,12.124,13.479,12.018,10.335,14.564,12.937,15.745,14.607,15.844,16.333,16.666,11.247,11.462,13.121,1.0,13.437,14.056
1500,9.132,5.103,8.049,7.403,10.612,11.753,8.87,11.208,9.65,11.778,11.284,8.936,11.038,10.369000000000002,7.1629999999999985,6.658,10.245,13.101,11.163,9.376,10.651,5.075,11.812,2.0,9.584,12.057
1501,4.924,6.666,11.347,10.11,11.228,12.914,14.808,11.427,12.122,15.203,13.287,8.629,7.0920000000000005,10.127,7.497000000000001,9.042,10.359000000000002,11.823,14.255999999999998,9.847,7.976,6.688,12.755999999999998,1.0,10.44,8.65
1502,7.947999999999999,4.922,8.654,10.126,9.954,9.706,6.327000000000001,8.199,7.665,12.87,13.226,5.449,7.386,12.648,7.411,9.944,10.499,11.566,13.872,11.084,6.4289999999999985,5.862,10.285,2.0,9.219,8.72
1503,7.3679999999999986,9.983,13.302,9.738,13.207,17.355,15.34,12.41,14.021,15.014,14.278,10.807,11.749,13.638,10.912,13.613,11.344,17.066,16.12,16.842,12.545,11.385,13.352,0.0,13.104,13.754
1504,5.55,13.933,12.958,13.836,12.244000000000002,4.922,5.8210000000000015,8.042,7.261,10.794,12.519,8.482000000000001,9.024,9.121,12.645,17.19,11.198,13.237,12.304,13.002,8.291,6.665,13.152,1.0,10.53,12.12
1505,12.498,9.714,15.049,9.81,13.525,13.565,12.427,13.253,12.994000000000002,12.814,11.476,8.769,9.325,12.345,9.092,7.537000000000001,12.954,14.759,14.747,15.434,15.708,8.265,12.744000000000002,0.0,12.122,13.042
1506,9.779,7.869,9.241,10.366,13.093,17.256,12.643,13.424,13.665,13.232,12.591,11.119000000000002,9.021,9.988,9.99,11.24,11.293,16.089000000000002,12.533,15.922,14.073,8.53,13.503,2.0,12.02,11.788
1507,11.028,12.095999999999998,9.16,10.295,14.228,13.528,13.329,11.919,14.758,13.199000000000002,12.838,10.26,9.205,12.553,11.242,8.513,14.002,14.856,16.041,13.505999999999998,11.43,7.941,11.752,0.0,12.073,11.925999999999998
1508,12.566,10.662,16.296,10.131,14.05,14.636,14.104,9.495,13.374,14.195,13.715,11.315,10.097,13.174,10.308,17.117,13.104,15.324000000000002,14.208,11.218,13.86,10.974,14.933,1.0,12.994000000000002,13.425999999999998
1509,5.053,12.077,10.844,8.127,11.986,5.013,10.239,6.6179999999999986,4.971,13.136,10.481,6.877999999999999,9.058,12.656,13.69,11.759,11.323,13.838,13.624,15.103,11.591,9.086,10.67,2.0,10.34,11.656
