,FILIERE,OUTPUT,CONFIDENCE,INSERTIONSATISFACTION,RELATEDTOFIELD,CONDITIONS,SALAIRE
2053,2.0,12.056,2.0,2.0,2.0,2.0,2.0
2054,2.0,10.453,1.0,2.0,2.0,3.0,2.0
2055,2.0,12.139,2.0,1.0,3.0,1.0,1.0
2056,0.0,13.799,2.0,2.0,2.0,2.0,1.0
2057,1.0,13.737,1.0,1.0,2.0,2.0,2.0
2058,2.0,11.969,3.0,2.0,2.0,3.0,2.0
2059,1.0,12.011,2.0,2.0,2.0,2.0,2.0
2060,1.0,13.78,1.0,1.0,2.0,2.0,1.0
2061,2.0,11.244,2.0,4.0,1.0,2.0,2.0
2062,1.0,11.396,3.0,2.0,1.0,2.0,3.0
2063,2.0,13.162,2.0,1.0,1.0,1.0,1.0
2064,0.0,12.218,2.0,1.0,2.0,1.0,2.0
2065,2.0,13.872,2.0,2.0,2.0,1.0,2.0
2066,1.0,14.986,2.0,2.0,2.0,3.0,2.0
2067,2.0,13.88,2.0,2.0,1.0,2.0,1.0
2068,2.0,12.374,4.0,2.0,1.0,1.0,1.0
2069,2.0,12.657,4.0,2.0,1.0,1.0,1.0
2070,0.0,12.057,2.0,2.0,1.0,1.0,2.0
2071,0.0,13.987,1.0,2.0,2.0,2.0,3.0
2072,0.0,13.618,2.0,2.0,1.0,1.0,1.0
2073,0.0,12.833,2.0,1.0,1.0,2.0,1.0
2074,2.0,8.734,5.0,2.0,1.0,4.0,2.0
2075,0.0,13.598,4.0,2.0,2.0,1.0,2.0
2076,1.0,12.629,2.0,1.0,3.0,1.0,2.0
2077,1.0,12.254,2.0,1.0,2.0,1.0,2.0
2078,0.0,12.559,2.0,1.0,2.0,1.0,2.0
2079,2.0,11.376,2.0,1.0,1.0,3.0,2.0
2080,2.0,11.454,2.0,2.0,1.0,3.0,2.0
2081,1.0,12.908,2.0,2.0,2.0,3.0,2.0
2082,0.0,13.316,1.0,2.0,2.0,2.0,2.0
2083,2.0,13.882,2.0,2.0,2.0,1.0,2.0
2084,0.0,14.354,2.0,2.0,2.0,3.0,2.0
2085,2.0,10.586,2.0,2.0,3.0,2.0,1.0
2086,2.0,11.795,2.0,2.0,2.0,3.0,2.0
2087,0.0,12.478,2.0,1.0,1.0,2.0,1.0
2088,1.0,13.364,1.0,1.0,2.0,2.0,1.0
2089,0.0,13.311,2.0,2.0,2.0,1.0,2.0
2090,1.0,13.601,5.0,1.0,5.0,1.0,3.0
2091,0.0,13.936,2.0,1.0,2.0,1.0,3.0
2092,1.0,8.82,1.0,2.0,1.0,2.0,2.0
2093,0.0,13.22,2.0,3.0,2.0,2.0,2.0
2094,1.0,12.016,2.0,1.0,2.0,1.0,2.0
2095,1.0,11.869,1.0,2.0,2.0,1.0,2.0
2096,0.0,12.767,2.0,2.0,2.0,4.0,2.0
2097,1.0,12.123,2.0,1.0,2.0,2.0,4.0
2098,0.0,12.994,2.0,2.0,2.0,1.0,5.0
2099,0.0,13.133,2.0,3.0,2.0,2.0,3.0
2100,0.0,12.104,1.0,1.0,5.0,3.0,3.0
2101,0.0,11.291,1.0,2.0,1.0,1.0,5.0
2102,0.0,13.081,2.0,2.0,2.0,2.0,1.0
2103,1.0,12.033,2.0,1.0,2.0,1.0,1.0
2104,0.0,12.815,1.0,1.0,2.0,1.0,2.0
2105,1.0,11.619,1.0,2.0,2.0,2.0,2.0
2106,1.0,11.799,2.0,1.0,4.0,2.0,5.0
2107,2.0,11.377,1.0,2.0,2.0,2.0,2.0
2108,0.0,12.35,2.0,2.0,3.0,1.0,2.0
2109,1.0,13.438,4.0,2.0,2.0,1.0,2.0
2110,1.0,11.925,2.0,1.0,5.0,2.0,4.0
2111,0.0,11.533,1.0,3.0,1.0,1.0,2.0
2112,0.0,13.311,4.0,2.0,2.0,1.0,2.0
2113,0.0,12.55,2.0,1.0,2.0,1.0,2.0
2114,0.0,11.908,2.0,2.0,1.0,1.0,2.0
2115,1.0,14.596,2.0,2.0,2.0,3.0,2.0
2116,0.0,13.972,2.0,2.0,2.0,2.0,1.0
2117,1.0,11.766,2.0,1.0,2.0,1.0,2.0
2118,0.0,12.666,2.0,2.0,2.0,5.0,2.0
2119,1.0,12.572,2.0,1.0,2.0,1.0,1.0
2120,2.0,12.23,1.0,1.0,2.0,2.0,1.0
2121,0.0,12.016,1.0,3.0,1.0,1.0,2.0
2122,1.0,13.726,1.0,2.0,3.0,2.0,1.0
2123,0.0,14.034,2.0,3.0,2.0,3.0,2.0
2124,1.0,11.418,3.0,2.0,2.0,2.0,3.0
2125,0.0,13.275,3.0,1.0,3.0,1.0,1.0
2126,1.0,13.486,1.0,1.0,2.0,2.0,1.0
2127,0.0,12.704,2.0,2.0,2.0,2.0,2.0
2128,1.0,14.167,1.0,2.0,2.0,3.0,5.0
2129,0.0,15.243,2.0,2.0,2.0,2.0,3.0
2130,1.0,11.139,4.0,3.0,1.0,1.0,2.0
2131,1.0,12.285,2.0,1.0,2.0,1.0,1.0
2132,1.0,11.286,3.0,4.0,2.0,1.0,2.0
2133,2.0,12.458,2.0,2.0,2.0,3.0,3.0
2134,1.0,12.508,2.0,5.0,2.0,2.0,1.0
2135,2.0,11.921,3.0,2.0,2.0,3.0,2.0
2136,1.0,14.203,2.0,2.0,1.0,2.0,1.0
2137,2.0,11.602,1.0,2.0,1.0,2.0,1.0
2138,2.0,12.483,4.0,5.0,4.0,4.0,4.0
2139,0.0,12.597,2.0,3.0,2.0,1.0,1.0
2140,0.0,12.275,1.0,1.0,5.0,3.0,3.0
2141,2.0,10.182,2.0,2.0,2.0,2.0,1.0
2142,0.0,12.554,3.0,1.0,3.0,1.0,1.0
2143,0.0,12.107,2.0,2.0,2.0,3.0,2.0
2144,2.0,14.953,1.0,2.0,2.0,1.0,2.0
2145,2.0,12.076,1.0,2.0,3.0,3.0,1.0
2146,0.0,12.899,2.0,3.0,2.0,1.0,1.0
2147,1.0,11.292,2.0,2.0,1.0,1.0,2.0
2148,1.0,7.541,2.0,1.0,2.0,2.0,1.0
2149,1.0,11.331,2.0,2.0,1.0,1.0,2.0
2150,2.0,12.122,1.0,2.0,2.0,1.0,2.0
2151,1.0,11.691,2.0,2.0,2.0,1.0,2.0
2152,0.0,11.563,1.0,3.0,1.0,1.0,2.0
2153,0.0,12.485,1.0,1.0,2.0,3.0,2.0
2154,1.0,15.486,2.0,2.0,2.0,2.0,2.0
2155,0.0,13.441,2.0,2.0,2.0,1.0,1.0
2156,2.0,11.523,2.0,2.0,3.0,2.0,1.0
2157,0.0,13.344,3.0,1.0,3.0,1.0,1.0
2158,0.0,13.618,2.0,2.0,2.0,2.0,1.0
2159,0.0,12.319,2.0,1.0,2.0,1.0,2.0
2160,0.0,12.893,3.0,1.0,3.0,1.0,1.0
2161,0.0,12.94,1.0,1.0,2.0,3.0,2.0
2162,1.0,12.55,2.0,2.0,2.0,2.0,1.0
2163,0.0,12.041,2.0,2.0,3.0,1.0,2.0
2164,1.0,13.759,2.0,2.0,2.0,2.0,1.0
2165,2.0,12.441,2.0,1.0,2.0,2.0,3.0
2166,0.0,12.267,3.0,2.0,2.0,5.0,3.0
2167,0.0,14.831,1.0,5.0,5.0,2.0,2.0
2168,2.0,14.693,2.0,2.0,2.0,1.0,2.0
2169,0.0,14.199,2.0,2.0,2.0,3.0,2.0
2170,1.0,13.668,2.0,1.0,2.0,2.0,1.0
2171,2.0,11.981,2.0,2.0,3.0,3.0,1.0
2172,0.0,12.414,2.0,1.0,2.0,3.0,2.0
2173,1.0,12.453,2.0,1.0,2.0,2.0,1.0
2174,2.0,14.708,2.0,2.0,2.0,1.0,2.0
2175,2.0,11.312,3.0,4.0,1.0,2.0,2.0
2176,0.0,12.689,1.0,1.0,2.0,3.0,2.0
2177,2.0,11.944,1.0,3.0,4.0,1.0,1.0
2178,1.0,11.526,1.0,2.0,2.0,1.0,2.0
2179,1.0,11.264,1.0,2.0,2.0,2.0,2.0
2180,1.0,10.785,4.0,4.0,2.0,1.0,2.0
2181,0.0,13.537,2.0,2.0,2.0,1.0,1.0
2182,2.0,9.21,2.0,2.0,4.0,2.0,3.0
2183,1.0,15.41,2.0,1.0,3.0,4.0,2.0
2184,2.0,13.12,2.0,1.0,1.0,1.0,1.0
2185,1.0,12.784,2.0,1.0,2.0,2.0,1.0
2186,0.0,13.178,1.0,1.0,2.0,2.0,1.0
2187,1.0,12.099,2.0,1.0,2.0,1.0,1.0
2188,2.0,12.284,1.0,4.0,3.0,1.0,2.0
2189,0.0,12.55,2.0,2.0,2.0,5.0,2.0
2190,0.0,13.246,1.0,1.0,2.0,2.0,1.0
2191,0.0,15.711,2.0,3.0,2.0,2.0,2.0
2192,2.0,12.57,4.0,2.0,1.0,1.0,1.0
2193,2.0,8.746,2.0,2.0,4.0,2.0,2.0
2194,0.0,12.978,2.0,1.0,2.0,2.0,1.0
2195,0.0,15.334,2.0,2.0,2.0,2.0,2.0
2196,1.0,7.199,2.0,1.0,2.0,2.0,1.0
2197,1.0,11.8,2.0,1.0,2.0,1.0,1.0
2198,1.0,11.414,4.0,3.0,1.0,1.0,2.0
2199,1.0,13.275,2.0,1.0,2.0,2.0,1.0
2200,0.0,12.128,2.0,2.0,2.0,2.0,2.0
2201,2.0,11.745,2.0,2.0,2.0,4.0,2.0
2202,0.0,11.983,2.0,3.0,2.0,1.0,1.0
2203,1.0,13.036,2.0,2.0,2.0,3.0,2.0
2204,2.0,11.667,2.0,2.0,2.0,2.0,2.0
2205,1.0,12.048,1.0,1.0,2.0,2.0,3.0
2206,1.0,12.377,2.0,1.0,5.0,2.0,5.0
2207,1.0,12.068,1.0,2.0,5.0,1.0,2.0
2208,1.0,14.549,2.0,2.0,1.0,2.0,1.0
2209,0.0,14.393,2.0,2.0,2.0,3.0,2.0
2210,0.0,12.773,2.0,1.0,2.0,5.0,2.0
2211,2.0,13.28,2.0,1.0,1.0,1.0,1.0
2212,2.0,11.544,2.0,2.0,3.0,3.0,1.0
2213,1.0,15.08,2.0,2.0,2.0,3.0,2.0
2214,1.0,7.566,3.0,1.0,2.0,2.0,1.0
2215,1.0,11.541,2.0,1.0,2.0,1.0,1.0
2216,2.0,12.24,2.0,2.0,2.0,3.0,2.0
2217,1.0,13.002,2.0,1.0,2.0,2.0,2.0
2218,0.0,11.884,2.0,2.0,3.0,1.0,2.0
2219,0.0,12.705,2.0,1.0,2.0,1.0,2.0
2220,0.0,12.524,2.0,2.0,2.0,2.0,2.0
2221,2.0,10.139,1.0,2.0,3.0,2.0,1.0
2222,1.0,11.807,2.0,1.0,2.0,2.0,2.0
2223,0.0,13.272,1.0,2.0,1.0,2.0,2.0
2224,1.0,13.526,2.0,2.0,2.0,2.0,1.0
2225,2.0,11.261,1.0,2.0,2.0,2.0,2.0
2226,0.0,12.34,2.0,1.0,2.0,3.0,2.0
2227,0.0,13.898,1.0,2.0,2.0,2.0,3.0
2228,0.0,13.639,2.0,2.0,2.0,2.0,1.0
2229,2.0,10.704,2.0,1.0,2.0,2.0,2.0
2230,0.0,13.977,4.0,2.0,2.0,1.0,2.0
2231,1.0,13.889,2.0,2.0,2.0,2.0,1.0
2232,2.0,13.349,2.0,1.0,1.0,1.0,1.0
2233,0.0,12.399,1.0,2.0,1.0,4.0,3.0
2234,1.0,12.057,1.0,3.0,5.0,1.0,2.0
2235,2.0,10.872,2.0,1.0,2.0,2.0,2.0
2236,0.0,12.765,1.0,1.0,2.0,3.0,2.0
2237,0.0,13.163,1.0,2.0,1.0,2.0,2.0
2238,1.0,12.266,2.0,1.0,2.0,2.0,1.0
2239,1.0,15.219,2.0,1.0,3.0,4.0,2.0
2240,2.0,13.937,2.0,2.0,1.0,2.0,2.0
2241,0.0,14.321,2.0,2.0,2.0,3.0,2.0
2242,2.0,12.414,2.0,2.0,2.0,2.0,2.0
2243,2.0,12.348,2.0,2.0,2.0,2.0,2.0
2244,0.0,13.784,2.0,2.0,3.0,2.0,2.0
2245,1.0,12.689,2.0,1.0,2.0,2.0,1.0
2246,0.0,13.272,2.0,1.0,2.0,1.0,3.0
2247,2.0,12.565,4.0,5.0,4.0,4.0,4.0
2248,1.0,11.854,2.0,2.0,2.0,2.0,1.0
2249,2.0,11.431,2.0,2.0,1.0,3.0,2.0
2250,0.0,14.456,1.0,5.0,5.0,2.0,2.0
2251,2.0,10.198,2.0,2.0,2.0,2.0,1.0
2252,1.0,11.82,1.0,2.0,3.0,3.0,1.0
2253,0.0,12.418,1.0,2.0,1.0,4.0,3.0
2254,2.0,11.805,1.0,3.0,4.0,1.0,1.0
2255,1.0,13.587,1.0,1.0,3.0,2.0,1.0
2256,2.0,11.101,1.0,2.0,3.0,3.0,2.0
2257,2.0,11.983,2.0,2.0,2.0,2.0,2.0
2258,1.0,11.713,1.0,1.0,2.0,2.0,3.0
2259,2.0,13.009,2.0,1.0,1.0,1.0,1.0
2260,2.0,8.289,5.0,2.0,1.0,4.0,2.0
2261,1.0,12.107,2.0,5.0,2.0,2.0,1.0
2262,0.0,15.294,2.0,1.0,1.0,2.0,3.0
2263,2.0,11.239,2.0,2.0,3.0,3.0,1.0
2264,0.0,13.952,5.0,2.0,2.0,2.0,3.0
2265,0.0,13.245,2.0,2.0,2.0,3.0,2.0
2266,0.0,14.042,2.0,2.0,2.0,3.0,2.0
2267,0.0,11.941,2.0,2.0,3.0,1.0,2.0
2268,1.0,13.243,1.0,1.0,2.0,2.0,1.0
2269,1.0,13.626,5.0,1.0,5.0,1.0,3.0
2270,2.0,10.487,2.0,2.0,2.0,2.0,1.0
2271,1.0,13.452,2.0,1.0,2.0,2.0,2.0
2272,2.0,12.384,2.0,2.0,2.0,2.0,1.0
2273,1.0,12.008,1.0,2.0,5.0,1.0,2.0
2274,2.0,14.084,2.0,2.0,2.0,1.0,2.0
2275,1.0,9.061,2.0,1.0,2.0,5.0,2.0
2276,1.0,12.332,2.0,2.0,3.0,1.0,2.0
2277,2.0,13.258,2.0,1.0,1.0,1.0,1.0
2278,1.0,12.8,2.0,1.0,2.0,2.0,2.0
2279,1.0,13.519,2.0,1.0,2.0,2.0,1.0
2280,1.0,13.115,2.0,1.0,2.0,2.0,2.0
2281,1.0,12.699,2.0,2.0,2.0,1.0,1.0
2282,0.0,12.728,2.0,1.0,3.0,1.0,2.0
2283,0.0,13.737,2.0,1.0,2.0,1.0,1.0
2284,1.0,12.064,2.0,1.0,2.0,2.0,2.0
2285,1.0,14.193,2.0,2.0,1.0,2.0,1.0
2286,1.0,15.249,2.0,2.0,2.0,3.0,2.0
2287,0.0,12.226,1.0,2.0,1.0,4.0,3.0
2288,2.0,11.777,2.0,1.0,5.0,1.0,1.0
2289,2.0,12.482,4.0,5.0,5.0,4.0,4.0
2290,0.0,13.206,2.0,2.0,2.0,1.0,5.0
2291,2.0,12.114,2.0,2.0,2.0,2.0,2.0
2292,0.0,12.263,2.0,1.0,2.0,2.0,1.0
2293,1.0,11.291,2.0,3.0,2.0,2.0,2.0
2294,2.0,13.296,2.0,1.0,1.0,1.0,1.0
2295,0.0,13.081,3.0,3.0,3.0,2.0,1.0
2296,2.0,11.852,2.0,1.0,2.0,2.0,2.0
2297,0.0,12.173,2.0,1.0,2.0,1.0,2.0
2298,2.0,10.682,2.0,2.0,3.0,2.0,1.0
2299,2.0,11.868,1.0,1.0,2.0,2.0,1.0
2300,2.0,15.206,2.0,2.0,2.0,1.0,2.0
2301,2.0,11.559,2.0,2.0,1.0,3.0,2.0
2302,0.0,12.609,1.0,2.0,2.0,3.0,2.0
2303,2.0,12.272,4.0,5.0,4.0,4.0,4.0
2304,1.0,12.483,2.0,1.0,2.0,1.0,2.0
2305,0.0,13.216,2.0,1.0,2.0,1.0,2.0
2306,0.0,12.967,3.0,1.0,3.0,1.0,1.0
2307,1.0,10.906,4.0,3.0,1.0,1.0,2.0
2308,0.0,13.077,2.0,2.0,2.0,3.0,2.0
2309,1.0,12.442,2.0,1.0,5.0,2.0,5.0
2310,2.0,11.432,2.0,2.0,1.0,3.0,2.0
2311,0.0,13.184,2.0,3.0,2.0,2.0,2.0
2312,1.0,11.536,2.0,2.0,1.0,1.0,2.0
2313,2.0,11.856,3.0,2.0,2.0,3.0,3.0
2314,0.0,13.823,2.0,1.0,2.0,1.0,1.0
2315,2.0,12.624,4.0,2.0,1.0,1.0,1.0
2316,2.0,11.708,1.0,2.0,1.0,2.0,1.0
2317,2.0,11.527,2.0,1.0,2.0,2.0,2.0
2318,2.0,10.871,2.0,1.0,2.0,2.0,2.0
2319,0.0,12.862,1.0,3.0,2.0,2.0,3.0
2320,0.0,13.504,1.0,2.0,2.0,2.0,2.0
2321,0.0,13.463,2.0,2.0,2.0,1.0,5.0
2322,2.0,13.878,2.0,2.0,2.0,1.0,2.0
2323,0.0,12.212,1.0,3.0,1.0,1.0,3.0
2324,2.0,11.392,2.0,2.0,1.0,3.0,2.0
2325,0.0,13.268,1.0,2.0,1.0,2.0,2.0
2326,2.0,11.046,2.0,2.0,3.0,2.0,1.0
2327,2.0,13.181,2.0,1.0,2.0,2.0,3.0
2328,0.0,13.697,2.0,3.0,2.0,2.0,1.0
2329,2.0,12.088,2.0,1.0,2.0,2.0,2.0
2330,2.0,14.429,1.0,1.0,3.0,2.0,2.0
2331,0.0,11.84,1.0,3.0,1.0,1.0,2.0
2332,0.0,13.881,2.0,1.0,2.0,1.0,3.0
2333,2.0,11.521,2.0,1.0,5.0,1.0,1.0
2334,1.0,12.115,2.0,1.0,2.0,1.0,1.0
2335,2.0,11.788,1.0,1.0,2.0,2.0,3.0
2336,2.0,12.447,1.0,1.0,2.0,2.0,1.0
2337,0.0,11.72,1.0,3.0,1.0,1.0,2.0
2338,0.0,12.809,1.0,2.0,1.0,2.0,2.0
2339,1.0,11.23,3.0,3.0,3.0,2.0,3.0
2340,1.0,14.733,1.0,2.0,2.0,3.0,5.0
2341,0.0,14.521,1.0,2.0,2.0,3.0,5.0
2342,1.0,12.251,2.0,1.0,2.0,1.0,2.0
2343,1.0,13.809,2.0,1.0,2.0,2.0,1.0
2344,0.0,11.611,2.0,3.0,3.0,1.0,2.0
2345,2.0,11.528,4.0,3.0,2.0,1.0,2.0
2346,2.0,13.604,2.0,2.0,2.0,1.0,2.0
2347,2.0,12.735,2.0,1.0,2.0,2.0,3.0
2348,2.0,12.179,1.0,2.0,2.0,1.0,2.0
2349,1.0,13.273,1.0,2.0,1.0,5.0,2.0
2350,1.0,11.257,4.0,3.0,1.0,1.0,2.0
2351,0.0,13.667,2.0,2.0,2.0,1.0,1.0
2352,0.0,12.095,2.0,2.0,2.0,3.0,2.0
2353,1.0,7.062,3.0,1.0,2.0,2.0,1.0
2354,2.0,12.891,1.0,1.0,2.0,2.0,1.0
2355,1.0,11.838,1.0,1.0,2.0,1.0,2.0
2356,1.0,12.372,2.0,1.0,2.0,2.0,2.0
2357,0.0,12.333,1.0,3.0,2.0,2.0,3.0
2358,1.0,15.729,2.0,1.0,3.0,4.0,2.0
2359,0.0,12.869,2.0,2.0,1.0,1.0,3.0
2360,0.0,12.175,2.0,1.0,2.0,1.0,2.0
2361,1.0,13.126,2.0,1.0,2.0,2.0,2.0
2362,1.0,11.655,2.0,2.0,2.0,1.0,2.0
2363,2.0,12.026,2.0,2.0,2.0,3.0,3.0
2364,1.0,15.278,2.0,2.0,1.0,3.0,2.0
2365,1.0,13.128,2.0,2.0,1.0,1.0,1.0
2366,1.0,9.278,2.0,1.0,1.0,2.0,2.0
2367,1.0,14.249,1.0,2.0,1.0,3.0,5.0
2368,1.0,15.087,2.0,2.0,2.0,3.0,2.0
2369,1.0,12.527,2.0,1.0,2.0,2.0,1.0
2370,0.0,12.783,2.0,2.0,2.0,5.0,2.0
2371,0.0,14.039,1.0,2.0,2.0,2.0,3.0
2372,2.0,14.951,2.0,2.0,2.0,1.0,2.0
2373,2.0,11.906,3.0,2.0,2.0,2.0,1.0
2374,2.0,11.318,1.0,2.0,1.0,2.0,1.0
2375,1.0,11.935,1.0,1.0,2.0,2.0,3.0
2376,1.0,13.838,2.0,1.0,2.0,2.0,1.0
2377,0.0,11.388,2.0,2.0,1.0,1.0,2.0
2378,2.0,12.24,4.0,5.0,4.0,4.0,4.0
2379,1.0,11.982,2.0,1.0,5.0,2.0,5.0
2380,1.0,12.208,3.0,2.0,2.0,2.0,1.0
2381,1.0,11.402,1.0,1.0,2.0,2.0,3.0
2382,1.0,8.631,2.0,1.0,2.0,4.0,2.0
2383,0.0,12.392,1.0,1.0,2.0,2.0,1.0
2384,0.0,13.194,1.0,1.0,2.0,2.0,1.0
2385,0.0,11.788,2.0,1.0,3.0,1.0,2.0
2386,2.0,11.757,3.0,2.0,2.0,3.0,2.0
2387,0.0,12.685,2.0,1.0,2.0,1.0,2.0
2388,2.0,11.929,2.0,1.0,2.0,3.0,2.0
2389,1.0,14.832,2.0,2.0,3.0,1.0,1.0
2390,2.0,11.812,1.0,2.0,2.0,1.0,2.0
2391,0.0,11.81,2.0,2.0,3.0,1.0,2.0
2392,1.0,6.966,2.0,1.0,2.0,2.0,1.0
2393,0.0,12.469,2.0,2.0,2.0,2.0,2.0
2394,0.0,13.183,2.0,3.0,1.0,3.0,2.0
2395,0.0,12.457,2.0,2.0,3.0,1.0,2.0
2396,1.0,14.651,1.0,2.0,2.0,1.0,2.0
2397,0.0,13.277,3.0,1.0,2.0,2.0,3.0
2398,0.0,13.834,2.0,2.0,1.0,1.0,2.0
2399,1.0,14.889,2.0,2.0,3.0,1.0,1.0
2400,0.0,13.876,2.0,2.0,3.0,2.0,2.0
2401,1.0,12.523,2.0,1.0,2.0,2.0,4.0
2402,2.0,12.104,1.0,3.0,4.0,1.0,1.0
2403,1.0,11.793,2.0,3.0,2.0,1.0,2.0
2404,2.0,11.806,2.0,1.0,4.0,1.0,1.0
2405,2.0,12.449,2.0,2.0,2.0,3.0,3.0
2406,1.0,9.261,2.0,1.0,2.0,5.0,2.0
2407,0.0,12.727,1.0,1.0,2.0,3.0,2.0
2408,1.0,11.355,2.0,3.0,2.0,2.0,2.0
2409,1.0,12.154,2.0,1.0,5.0,2.0,4.0
2410,1.0,11.193,4.0,3.0,1.0,1.0,2.0
2411,2.0,13.138,2.0,1.0,1.0,1.0,1.0
2412,2.0,8.074,5.0,2.0,1.0,4.0,2.0
2413,0.0,13.466,2.0,2.0,3.0,2.0,2.0
2414,2.0,12.847,2.0,1.0,1.0,4.0,3.0
2415,1.0,12.493,2.0,1.0,2.0,2.0,1.0
2416,1.0,11.054,1.0,2.0,1.0,2.0,5.0
2417,1.0,11.696,2.0,2.0,2.0,2.0,1.0
2418,2.0,14.083,2.0,2.0,2.0,1.0,2.0
2419,0.0,11.532,1.0,1.0,2.0,1.0,2.0
2420,1.0,11.42,2.0,2.0,2.0,1.0,3.0
2421,2.0,11.728,3.0,1.0,2.0,2.0,2.0
2422,2.0,11.286,4.0,3.0,2.0,1.0,2.0
2423,2.0,14.271,2.0,2.0,3.0,1.0,1.0
2424,0.0,13.047,2.0,2.0,1.0,2.0,2.0
2425,0.0,12.831,1.0,1.0,2.0,3.0,2.0
2426,0.0,13.597,2.0,1.0,2.0,1.0,3.0
2427,1.0,12.308,2.0,1.0,3.0,2.0,1.0
2428,0.0,14.992,1.0,2.0,2.0,1.0,5.0
2429,2.0,11.692,1.0,2.0,1.0,2.0,1.0
2430,2.0,12.938,1.0,1.0,1.0,2.0,1.0
2431,1.0,8.802,2.0,1.0,1.0,2.0,2.0
2432,0.0,12.89,2.0,2.0,2.0,3.0,2.0
2433,2.0,12.888,2.0,1.0,1.0,1.0,1.0
2434,0.0,13.874,1.0,2.0,2.0,2.0,3.0
2435,0.0,13.996,1.0,5.0,5.0,2.0,2.0
2436,1.0,12.958,3.0,1.0,3.0,1.0,2.0
2437,0.0,13.565,2.0,2.0,2.0,3.0,1.0
2438,0.0,14.008,2.0,2.0,2.0,3.0,2.0
2439,2.0,14.092,2.0,2.0,2.0,1.0,2.0
2440,0.0,13.248,5.0,2.0,2.0,2.0,3.0
2441,1.0,11.409,1.0,2.0,2.0,1.0,2.0
2442,2.0,12.763,4.0,2.0,1.0,1.0,2.0
2443,2.0,11.406,4.0,3.0,2.0,1.0,2.0
2444,1.0,12.279,2.0,5.0,2.0,2.0,1.0
2445,0.0,13.873,2.0,2.0,1.0,1.0,2.0
2446,2.0,11.481,2.0,2.0,1.0,3.0,2.0
2447,2.0,14.227,2.0,2.0,2.0,1.0,2.0
2448,0.0,12.128,2.0,3.0,3.0,1.0,2.0
2449,2.0,10.674,3.0,3.0,1.0,1.0,2.0
2450,1.0,12.36,2.0,5.0,2.0,2.0,1.0
2451,2.0,10.869,1.0,2.0,2.0,3.0,2.0
2452,0.0,12.579,2.0,2.0,2.0,4.0,2.0
2453,1.0,9.435,2.0,2.0,2.0,5.0,2.0
2454,1.0,12.049,1.0,1.0,2.0,1.0,2.0
2455,0.0,13.258,2.0,2.0,2.0,1.0,1.0
2456,2.0,14.239,1.0,2.0,2.0,1.0,2.0
2457,1.0,6.996,2.0,1.0,2.0,2.0,1.0
2458,2.0,11.313,2.0,1.0,1.0,3.0,2.0
2459,0.0,13.896,2.0,2.0,2.0,2.0,1.0
2460,1.0,11.642,1.0,1.0,2.0,1.0,2.0
2461,1.0,10.527,1.0,2.0,2.0,3.0,2.0
2462,0.0,11.889,2.0,3.0,3.0,1.0,2.0
2463,2.0,8.623,4.0,2.0,1.0,4.0,2.0
2464,2.0,12.541,2.0,1.0,2.0,2.0,3.0
2465,1.0,15.325,2.0,1.0,3.0,4.0,2.0
2466,1.0,12.16,2.0,1.0,5.0,2.0,5.0
2467,0.0,12.437,3.0,1.0,3.0,1.0,1.0
2468,2.0,14.333,2.0,2.0,2.0,1.0,2.0
2469,1.0,15.716,2.0,1.0,3.0,4.0,2.0
2470,1.0,11.509,1.0,1.0,2.0,1.0,2.0
2471,0.0,12.522,2.0,2.0,2.0,3.0,2.0
2472,0.0,12.563,2.0,1.0,2.0,1.0,2.0
2473,0.0,12.768,3.0,1.0,3.0,1.0,1.0
2474,2.0,10.137,2.0,1.0,3.0,2.0,1.0
2475,2.0,11.929,2.0,1.0,2.0,1.0,2.0
2476,0.0,13.585,2.0,2.0,2.0,2.0,1.0
2477,1.0,11.045,2.0,2.0,1.0,1.0,2.0
2478,2.0,11.946,1.0,2.0,2.0,1.0,2.0
2479,0.0,13.047,2.0,2.0,2.0,3.0,2.0
2480,0.0,12.741,2.0,2.0,2.0,2.0,1.0
2481,0.0,15.02,1.0,2.0,2.0,2.0,5.0
2482,1.0,10.959,4.0,3.0,1.0,1.0,2.0
2483,0.0,12.568,1.0,4.0,2.0,2.0,3.0
2484,2.0,12.868,4.0,2.0,1.0,1.0,1.0
2485,2.0,12.467,1.0,2.0,2.0,1.0,2.0
2486,0.0,13.009,2.0,2.0,3.0,2.0,2.0
2487,0.0,12.905,2.0,2.0,2.0,2.0,2.0
2488,1.0,11.301,3.0,2.0,2.0,2.0,3.0
2489,1.0,11.304,1.0,2.0,2.0,2.0,3.0
2490,2.0,10.004,2.0,2.0,2.0,2.0,1.0
2491,1.0,13.171,2.0,2.0,1.0,3.0,2.0
2492,1.0,13.686,1.0,3.0,3.0,2.0,1.0
2493,2.0,12.063,4.0,5.0,4.0,4.0,4.0
2494,2.0,12.604,4.0,5.0,4.0,4.0,4.0
2495,2.0,11.582,2.0,1.0,5.0,1.0,1.0
2496,0.0,12.848,2.0,1.0,2.0,2.0,2.0
2497,0.0,13.041,5.0,1.0,5.0,1.0,3.0
2498,0.0,13.531,2.0,2.0,2.0,2.0,1.0
2499,2.0,10.5,1.0,2.0,2.0,3.0,2.0
2500,0.0,12.075,2.0,1.0,2.0,1.0,2.0
2501,0.0,13.075,2.0,2.0,2.0,3.0,2.0
